CODCNSLDD,CODIGO,SEEKVIV,CODVIV,CICLO
1124   1000090000000027,65,1124   165,000000008967,1
1124   1000090000000027,66,1124   166,000000008968,1
1124   1000090000000027,67,1124   167,000000008969,1
1124   1000090000000027,68,1124   168,000000008970,1
1124   1000090000000027,73,1124   173,000000008971,1
1124   1000090000000027,78,1124   178,000000008972,1
1124   1000090000000027,80,1124   180,000000008973,1
1124   1000120000000028,81,1124   181,000000008974,1
1124   1000120000000028,83,1124   183,000000008975,1
1124   1000120000000028,84,1124   184,000000008976,1
1124   1000120000000028,88,1124   188,000000008977,1
1124   1000120000000028,89,1124   189,000000008978,1
1124   1000120000000028,90,1124   190,000000008979,1
1124   1000120000000028,92,1124   192,000000008980,1
1124   1000120000000028,94,1124   194,000000008981,1
1124   1000120000000028,95,1124   195,000000008982,1
1124   1000120000000028,96,1124   196,000000008983,1
1124   1000120000000028,97,1124   197,000000008984,1
1124   1000120000000028,99,1124   199,000000008985,1
1124   1000120000000028,101,1124   1101,000000008986,1
1124   1000120000000028,103,1124   1103,000000008987,1
1124   1000120000000028,105,1124   1105,000000008988,1
1124   1000120000000028,106,1124   1106,000000008989,1
1124   1000120000000028,108,1124   1108,000000008990,1
1124   1000120000000028,109,1124   1109,000000008991,1
1124   1000120000000028,110,1124   1110,000000008992,1
1124   1000120000000028,111,1124   1111,000000008993,1
1124   1000120000000028,112,1124   1112,000000008994,1
1124   1000120000000028,113,1124   1113,000000008995,1
1124   1000120000000028,114,1124   1114,000000008996,1
1124   1000120000000028,115,1124   1115,000000008997,1
1124   1000120000000028,117,1124   1117,000000008998,1
1124   1000120000000028,121,1124   1121,000000008999,1
1124   1000120000000028,122,1124   1122,000000009000,1
1124   1000120000000028,123,1124   1123,000000009001,1
1124   1000120000000028,124,1124   1124,000000009002,1
1124   1000120000000028,125,1124   1125,000000009003,1
1124   1000120000000028,128,1124   1128,000000009004,1
1124   1000120000000028,129,1124   1129,000000009005,1
1124   1000120000000028,130,1124   1130,000000009006,1
1124   1000120000000028,131,1124   1131,000000009007,1
1124   1000120000000028,132,1124   1132,000000009008,1
1124   1000120000000028,133,1124   1133,000000009009,1
1124   1000120000000028,134,1124   1134,000000009010,1
1124   1000120000000028,136,1124   1136,000000009011,1
1124   1000120000000028,137,1124   1137,000000009012,1
1124   1000120000000028,138,1124   1138,000000009013,1
1124   1000130000000029,139,1124   1139,000000009014,1
1124   1000130000000029,141,1124   1141,000000009015,1
1124   1000130000000029,142,1124   1142,000000009016,1
1124   1000130000000029,144,1124   1144,000000009017,1
1124   1000130000000029,145,1124   1145,000000009018,1
1124   1000130000000029,152,1124   1152,000000009019,1
1124   1000130000000029,153,1124   1153,000000006654,1
1124   1000130000000029,155,1124   1155,000000009020,1
1124   1000130000000029,174,1124   1174,000000009021,1
1124   1000130000000029,179,1124   1179,000000009022,1
1124   1000130000000029,181,1124   1181,000000009023,1
1124   1000130000000029,185,1124   1185,000000006655,1
1124   1000130000000029,186,1124   1186,000000009024,1
1124   1000130000000029,187,1124   1187,000000009025,1
1124   1000130000000029,188,1124   1188,000000009026,1
1124   1000130000000029,190,1124   1190,000000009027,1
1124   1000130000000029,194,1124   1194,000000009028,1
1124   1000130000000029,198,1124   1198,000000009029,1
1124   1000130000000029,199,1124   1199,000000009030,1
1124   1000130000000029,203,1124   1203,000000009031,1
1124   1000130000000029,204,1124   1204,000000009032,1
1124   1000130000000029,205,1124   1205,000000009033,1
1124   1000130000000029,207,1124   1207,000000006656,1
1124   1000130000000029,210,1124   1210,000000009034,1
1124   1000130000000029,211,1124   1211,000000009035,1
1124   1000130000000029,213,1124   1213,000000009036,1
1124   1000130000000029,214,1124   1214,000000009037,1
1124   1000130000000029,215,1124   1215,000000009038,1
1124   1000130000000029,220,1124   1220,000000009039,1
1124   1000130000000029,223,1124   1223,000000009040,1
1124   1000130000000029,226,1124   1226,000000009041,1
1124   1000130000000029,230,1124   1230,000000009042,1
1124   1000130000000029,232,1124   1232,000000009043,1
1124   1000130000000029,233,1124   1233,000000009044,1
1124   1000130000000029,234,1124   1234,000000009045,1
1124   1000130000000029,235,1124   1235,000000009046,1
1124   1000130000000029,236,1124   1236,000000009047,1
1124   1000130000000029,237,1124   1237,000000009048,1
1126   1000070000000011,4,1126   14,000000009068,1
1126   1000070000000011,8,1126   18,000000009069,1
1126   1000070000000011,12,1126   112,000000009070,1
1126   1000070000000011,15,1126   115,000000009071,1
1126   1000080000000012,18,1126   118,000000009072,1
1126   1000080000000012,21,1126   121,000000009073,1
1126   1000080000000012,31,1126   131,000000009074,1
1126   1000080000000012,39,1126   139,000000009075,1
1126   1000080000000012,42,1126   142,000000009076,1
1126   1000080000000012,45,1126   145,000000003322,1
1126   1000080000000012,50,1126   150,000000003323,1
1126   1000080000000012,51,1126   151,000000003324,1
1126   1000080000000012,53,1126   153,000000009077,1
1126   1000080000000012,63,1126   163,000000003330,1
1126   1000080000000012,68,1126   168,000000003331,1
1126   1000080000000012,73,1126   173,000000003332,1
1122   1000090000000007,2,1122   12,000000009084,1
1122   1000090000000007,6,1122   16,000000009085,1
1122   1000090000000007,12,1122   112,000000009086,1
1122   1000090000000007,16,1122   116,000000009087,1
1122   1000090000000007,19,1122   119,000000009088,1
1122   1000090000000007,21,1122   121,000000009089,1
1122   1000090000000007,22,1122   122,000000009090,1
1122   1000150000000008,23,1122   123,000000009091,1
1122   1000150000000008,27,1122   127,000000009092,1
1122   1000150000000008,28,1122   128,000000009093,1
1122   1000150000000008,31,1122   131,000000009094,1
1122   1000150000000008,32,1122   132,000000009095,1
1122   1000150000000008,36,1122   136,000000009096,1
1175   1000090000000004,1,1175   11,000000009097,1
1175   1000090000000004,2,1175   12,000000009098,1
1175   1000090000000004,3,1175   13,000000009099,1
1175   1000090000000004,4,1175   14,000000009100,1
1175   1000090000000004,5,1175   15,000000009101,1
1175   1000090000000004,6,1175   16,000000009102,1
1175   1000130000000005,9,1175   19,000000009103,1
1175   1000130000000005,10,1175   110,000000009104,1
1175   1000130000000005,11,1175   111,000000009105,1
1175   1000130000000005,12,1175   112,000000009106,1
1175   1000130000000005,15,1175   115,000000009107,1
1175   1000140000000006,16,1175   116,000000009108,1
1175   1000140000000006,17,1175   117,000000009109,1
1175   1000140000000006,18,1175   118,000000009110,1
1175   1000140000000006,19,1175   119,000000009111,1
1175   1000140000000006,20,1175   120,000000009112,1
1175   1000140000000006,21,1175   121,000000009113,1
1171   1000080000000023,1,1171   11,000000006538,1
1171   1000080000000023,6,1171   16,000000009129,1
1171   1000080000000023,9,1171   19,000000009130,1
1171   1000080000000023,13,1171   113,000000006541,1
1171   1000080000000023,24,1171   124,000000009131,1
1171   1000080000000023,37,1171   137,000000009132,1
1171   1000080000000023,44,1171   144,000000006540,1
1171   1000080000000023,60,1171   160,000000009133,1
1171   1000080000000023,70,1171   170,000000009134,1
1171   1000080000000023,74,1171   174,000000006543,1
1171   1000080000000023,80,1171   180,000000009135,1
1171   1000080000000023,81,1171   181,000000009136,1
1171   1000080000000023,98,1171   198,000000006546,1
1171   1000080000000023,99,1171   199,000000009137,1
1171   1000080000000023,102,1171   1102,000000009138,1
1171   1000180000000024,107,1171   1107,000000009139,1
1171   1000180000000024,116,1171   1116,000000006549,1
1171   1000180000000024,117,1171   1117,000000006552,1
1171   1000180000000024,126,1171   1126,000000006551,1
1171   1000180000000024,137,1171   1137,000000009140,1
1171   1000180000000024,138,1171   1138,000000009141,1
1171   1000180000000024,142,1171   1142,000000009142,1
1171   1000180000000024,143,1171   1143,000000009143,1
1171   1000180000000024,145,1171   1145,000000006619,1
1171   1000180000000024,149,1171   1149,000000006545,1
1171   1000180000000024,75B,1171   175B,000000006542,1
1171   1000180000000024,103E,1171   1103E,000000006548,1
1171   1000180000000024,103I,1171   1103I,000000009144,1
1171   1000180000000024,103J,1171   1103J,000000009145,1
1176   1000150000000052,8,1176   18,000000009164,1
1176   1000150000000052,10,1176   110,000000006588,1
1176   1000150000000052,21,1176   121,000000009165,1
1176   1000150000000052,50,1176   150,000000006595,1
1176   1000150000000052,62,1176   162,000000009166,1
1176   1000150000000052,70,1176   170,000000009167,1
1176   1000150000000052,71,1176   171,000000009168,1
1176   1000150000000052,72,1176   172,000000009169,1
1176   1000090000000053,73,1176   173,000000009170,1
1176   1000090000000053,74,1176   174,000000009171,1
1176   1000090000000053,80,1176   180,000000006652,1
1176   1000090000000053,105,1176   1105,000000006629,1
1176   1000090000000053,135,1176   1135,000000009172,1
1176   1000090000000053,160,1176   1160,000000009173,1
1176   1000090000000053,169,1176   1169,000000009174,1
1176   1000090000000053,170,1176   1170,000000009175,1
1285   1000070000000025,9,1285   19,000000009206,1
1285   1000070000000025,11,1285   111,000000009207,1
1285   1000070000000025,19,1285   119,000000009208,1
1285   1000070000000025,30,1285   130,000000009209,1
1285   1000080000000026,40,1285   140,000000009210,1
1285   1000080000000026,45,1285   145,000000009211,1
1285   1000080000000026,52,1285   152,000000009212,1
1285   1000080000000026,56,1285   156,000000009213,1
1285   1000080000000026,58,1285   158,000000009214,1
1285   1000080000000026,63,1285   163,000000009215,1
1285   1000080000000026,71,1285   171,000000009216,1
1285   1000080000000026,72,1285   172,000000009217,1
1285   1000080000000026,79,1285   179,000000009218,1
1285   1000080000000026,82,1285   182,000000009219,1
1285   1000080000000026,83,1285   183,000000009220,1
1285   1000080000000026,85,1285   185,000000009221,1
1285   1000080000000026,86,1285   186,000000009222,1
1285   1000080000000026,87,1285   187,000000009223,1
1285   1000080000000026,88,1285   188,000000009224,1
1285   1000080000000026,89,1285   189,000000009225,1
1285   1000080000000026,90,1285   190,000000009226,1
1285   1000080000000026,91,1285   191,000000009227,1
1285   1000160000000027,92,1285   192,000000009228,1
1285   1000160000000027,93,1285   193,000000009229,1
1285   1000160000000027,97,1285   197,000000009230,1
1285   1000160000000027,114,1285   1114,000000009231,1
1285   1000160000000027,121,1285   1121,000000009232,1
1285   1000160000000027,122,1285   1122,000000009233,1
1285   1000160000000027,138,1285   1138,000000009234,1
1285   1000160000000027,141,1285   1141,000000009235,1
1285   1000160000000027,142,1285   1142,000000009236,1
1283   1000170000000031,1,1283   11,000000009262,1
1283   1000170000000031,2,1283   12,000000009263,1
1283   1000170000000031,3,1283   13,000000009264,1
1283   1000170000000031,4,1283   14,000000009265,1
1283   1000170000000031,9,1283   19,000000009266,1
1283   1000170000000031,10,1283   110,000000009267,1
1283   1000170000000031,12,1283   112,000000006604,1
1283   1000170000000031,13,1283   113,000000006599,1
1283   1000170000000031,14,1283   114,000000009268,1
1283   1000170000000031,15,1283   115,000000009269,1
1283   1000060000000032,17,1283   117,000000009270,1
1283   1000060000000032,20,1283   120,000000009271,1
1283   1000060000000032,21,1283   121,000000006598,1
1283   1000060000000032,22,1283   122,000000009272,1
1283   1000060000000032,23,1283   123,000000009273,1
1283   1000060000000032,24,1283   124,000000009274,1
1283   1000060000000032,28,1283   128,000000009275,1
1283   1000060000000032,31,1283   131,000000009276,1
1283   1000060000000032,36,1283   136,000000009277,1
1283   1000060000000032,37,1283   137,000000009278,1
1283   1000060000000032,38,1283   138,000000009279,1
1283   1000060000000032,39,1283   139,000000009280,1
1283   1000060000000032,40,1283   140,000000009281,1
1283   1000060000000032,49,1283   149,000000009282,1
1283   1000060000000032,61,1283   161,000000009283,1
1283   1000060000000032,64,1283   164,000000009284,1
1283   1000060000000032,65,1283   165,000000009285,1
1283   1000060000000032,67,1283   167,000000006600,1
1283   1000060000000032,68,1283   168,000000009286,1
1283   1000060000000032,70,1283   170,000000009287,1
1283   1000060000000032,71,1283   171,000000009288,1
1283   1000060000000032,74,1283   174,000000009289,1
1283   1000060000000032,83,1283   183,000000009290,1
1283   1000060000000032,87,1283   187,000000009291,1
1283   1000060000000032,90,1283   190,000000009292,1
1283   1000060000000032,95,1283   195,000000009293,1
1283   1000060000000032,96,1283   196,000000009294,1
1283   1000060000000032,97,1283   197,000000009295,1
1283   1000100000000033,99,1283   199,000000009296,1
1283   1000100000000033,100,1283   1100,000000009297,1
1283   1000100000000033,101,1283   1101,000000009298,1
1283   1000100000000033,102,1283   1102,000000009299,1
1283   1000100000000033,110,1283   1110,000000009300,1
1283   1000100000000033,112,1283   1112,000000009301,1
1283   1000100000000033,113,1283   1113,000000006601,1
1283   1000100000000033,117,1283   1117,000000006603,1
1283   1000100000000033,121,1283   1121,000000009302,1
1283   1000100000000033,122,1283   1122,000000009303,1
1283   1000100000000033,127,1283   1127,000000009304,1
1283   1000100000000033,128,1283   1128,000000009305,1
1283   1000100000000033,131,1283   1131,000000009306,1
1283   1000100000000033,132,1283   1132,000000009307,1
1283   1000100000000033,136,1283   1136,000000009308,1
1283   1000100000000033,138,1283   1138,000000009309,1
1283   1000100000000033,139,1283   1139,000000009310,1
1283   1000100000000033,140,1283   1140,000000009311,1
1283   1000100000000033,147,1283   1147,000000009312,1
1283   1000100000000033,148,1283   1148,000000009313,1
1283   1000100000000033,149,1283   1149,000000009314,1
1283   1000100000000033,150,1283   1150,000000009315,1
1283   1000100000000033,151,1283   1151,000000006602,1
1283   1000100000000033,152,1283   1152,000000009316,1
1283   1000100000000033,153,1283   1153,000000009317,1
1283   1000100000000033,154,1283   1154,000000009318,1
1283   1000100000000033,155,1283   1155,000000009319,1
1283   1000180000000034,158,1283   1158,000000009320,1
1283   1000180000000034,159,1283   1159,000000009321,1
1283   1000180000000034,160,1283   1160,000000009322,1
1283   1000180000000034,161,1283   1161,000000009323,1
1283   1000180000000034,169,1283   1169,000000009324,1
1283   1000180000000034,170,1283   1170,000000009325,1
1283   1000180000000034,171,1283   1171,000000009326,1
1283   1000180000000034,172,1283   1172,000000009327,1
1283   1000180000000034,174,1283   1174,000000009328,1
1283   1000180000000034,175,1283   1175,000000009329,1
1283   1000180000000034,178,1283   1178,000000009330,1
1283   1000180000000034,182,1283   1182,000000009331,1
1283   1000180000000034,183,1283   1183,000000009332,1
1283   1000180000000034,184,1283   1184,000000009333,1
1283   1000180000000034,185,1283   1185,000000009334,1
1283   1000180000000034,189,1283   1189,000000009335,1
1283   1000180000000034,195,1283   1195,000000009336,1
1283   1000180000000034,196,1283   1196,000000009337,1
1283   1000180000000034,197,1283   1197,000000009338,1
1283   1000180000000034,198,1283   1198,000000009339,1
1283   1000180000000034,200,1283   1200,000000009340,1
1283   1000080000000035,204,1283   1204,000000009341,1
1283   1000080000000035,206,1283   1206,000000009342,1
1283   1000080000000035,207,1283   1207,000000009343,1
1283   1000080000000035,208,1283   1208,000000009344,1
1283   1000080000000035,209,1283   1209,000000009345,1
1283   1000080000000035,210,1283   1210,000000009346,1
1283   1000080000000035,211,1283   1211,000000009347,1
1283   1000080000000035,212,1283   1212,000000009348,1
15 12  1000180000000021,3,15 12  13,000000009671,1
15 12  1000180000000021,5,15 12  15,000000009672,1
15 12  1000180000000021,6,15 12  16,000000009673,1
15 12  1000180000000021,7,15 12  17,000000009674,1
15 12  1000180000000021,8,15 12  18,000000009675,1
15 12  1000180000000021,9,15 12  19,000000009676,1
15 12  1000180000000021,10,15 12  110,000000009677,1
15 12  1000180000000021,11,15 12  111,000000009678,1
15 12  1000180000000021,14,15 12  114,000000009679,1
15 12  1000180000000021,17,15 12  117,000000009680,1
15 12  1000180000000021,18,15 12  118,000000009681,1
15 12  1000180000000021,22,15 12  122,000000009682,1
15 12  1000180000000021,26,15 12  126,000000009683,1
15 12  1000180000000021,27,15 12  127,000000009684,1
15 12  1000180000000021,29,15 12  129,000000009685,1
15 12  1000180000000021,34,15 12  134,000000009686,1
15 12  1000180000000021,35,15 12  135,000000009687,1
15 12  1000180000000021,36,15 12  136,000000009688,1
15 12  1000180000000021,38,15 12  138,000000009689,1
15 12  1000070000000022,39,15 12  139,000000009690,1
15 12  1000070000000022,40,15 12  140,000000009691,1
15 12  1000070000000022,41,15 12  141,000000009692,1
15 12  1000070000000022,42,15 12  142,000000009693,1
15 12  1000070000000022,44,15 12  144,000000009694,1
15 12  1000070000000022,45,15 12  145,000000009695,1
15 12  1000070000000022,46,15 12  146,000000009696,1
15 12  1000070000000022,48,15 12  148,000000009697,1
15 12  1000070000000022,49,15 12  149,000000009698,1
15 12  1000070000000022,50,15 12  150,000000009699,1
15 12  1000070000000022,51,15 12  151,000000009700,1
15 12  1000070000000022,53,15 12  153,000000009701,1
15 12  1000070000000022,54,15 12  154,000000009702,1
15 12  1000070000000022,55,15 12  155,000000009703,1
15 12  1000070000000022,57,15 12  157,000000009704,1
15 12  1000070000000022,61,15 12  161,000000009705,1
15 12  1000070000000022,64,15 12  164,000000009706,1
15 12  1000070000000022,68,15 12  168,000000009707,1
15 12  1000070000000022,69,15 12  169,000000009708,1
15 12  1000070000000022,70,15 12  170,000000009709,1
15 12  1000160000000023,71,15 12  171,000000009710,1
15 12  1000160000000023,72,15 12  172,000000009711,1
15 12  1000160000000023,76,15 12  176,000000009712,1
15 12  1000160000000023,78,15 12  178,000000009713,1
15 12  1000160000000023,82,15 12  182,000000009714,1
15 12  1000160000000023,83,15 12  183,000000009715,1
15 12  1000160000000023,84,15 12  184,000000009716,1
15 12  1000160000000023,86,15 12  186,000000009717,1
15 12  1000160000000023,88,15 12  188,000000009718,1
15 12  1000160000000023,89,15 12  189,000000009719,1
15 12  1000160000000023,90,15 12  190,000000009720,1
15 12  1000160000000023,92,15 12  192,000000009721,1
15 12  1000160000000023,93,15 12  193,000000009722,1
15 12  1000160000000023,94,15 12  194,000000009723,1
15 12  1000160000000023,95,15 12  195,000000009724,1
15 12  1000160000000023,96,15 12  196,000000009725,1
15 12  1000160000000023,97,15 12  197,000000009726,1
15 12  1000160000000023,98,15 12  198,000000009727,1
15 12  1000160000000023,99,15 12  199,000000009728,1
15 12  1000160000000023,102,15 12  1102,000000009729,1
15 12  1000080000000024,103,15 12  1103,000000009730,1
15 12  1000080000000024,105,15 12  1105,000000009731,1
15 12  1000080000000024,107,15 12  1107,000000009732,1
15 12  1000080000000024,108,15 12  1108,000000009733,1
15 12  1000080000000024,109,15 12  1109,000000009734,1
15 12  1000080000000024,110,15 12  1110,000000009735,1
15 12  1000080000000024,111,15 12  1111,000000009736,1
15 12  1000080000000024,112,15 12  1112,000000009737,1
15 12  1000080000000024,113,15 12  1113,000000009738,1
15 12  1000080000000024,114,15 12  1114,000000009739,1
15 12  1000080000000024,115,15 12  1115,000000009740,1
15 12  1000080000000024,116,15 12  1116,000000009741,1
15 12  1000080000000024,119,15 12  1119,000000009742,1
15 12  1000080000000024,120,15 12  1120,000000009743,1
15 12  1000080000000024,123,15 12  1123,000000009744,1
15 12  1000080000000024,125,15 12  1125,000000009745,1
15 12  1000080000000024,126,15 12  1126,000000009746,1
15 12  1000080000000024,128,15 12  1128,000000009747,1
15 12  1000080000000024,129,15 12  1129,000000009748,1
15 12  1000080000000024,130,15 12  1130,000000009749,1
15 12  1000090000000025,133,15 12  1133,000000009753,1
15 12  1000090000000025,134,15 12  1134,000000009754,1
15 12  1000090000000025,136,15 12  1136,000000009755,1
15 12  1000090000000025,138,15 12  1138,000000009756,1
15 12  1000090000000025,142,15 12  1142,000000009757,1
15 12  1000090000000025,144,15 12  1144,000000009758,1
15 12  1000120000000026,149,15 12  1149,000000009759,1
15 12  1000120000000026,151,15 12  1151,000000009760,1
15 12  1000120000000026,153,15 12  1153,000000009761,1
15 12  1000120000000026,158,15 12  1158,000000009762,1
15 12  1000120000000026,161,15 12  1161,000000009763,1
15 12  1000120000000026,163,15 12  1163,000000009764,1
15 12  1000120000000026,164,15 12  1164,000000009765,1
15 12  1000130000000027,165,15 12  1165,000000009766,1
15 12  1000130000000027,166,15 12  1166,000000009767,1
15 12  1000130000000027,167,15 12  1167,000000009768,1
15 12  1000130000000027,168,15 12  1168,000000009769,1
15 12  1000130000000027,169,15 12  1169,000000009770,1
15 12  1000130000000027,171,15 12  1171,000000009771,1
15 12  1000130000000027,172,15 12  1172,000000009772,1
15 12  1000060000000028,175,15 12  1175,000000009773,1
15 12  1000060000000028,180,15 12  1180,000000009774,1
15 12  1000060000000028,181,15 12  1181,000000009775,1
15 12  1000060000000028,182,15 12  1182,000000009776,1
15 12  1000060000000028,184,15 12  1184,000000009777,1
15 12  1000060000000028,186,15 12  1186,000000009778,1
15 12  1000060000000028,187,15 12  1187,000000009779,1
15 12  1000140000000029,188,15 12  1188,000000009780,1
15 12  1000140000000029,189,15 12  1189,000000009781,1
15 12  1000140000000029,190,15 12  1190,000000009782,1
15 12  1000140000000029,191,15 12  1191,000000009783,1
15 12  1000140000000029,192,15 12  1192,000000009784,1
15 12  1000140000000029,196,15 12  1196,000000009785,1
15 12  1000140000000029,198,15 12  1198,000000009786,1
15 12  1000020000000030,202,15 12  1202,000000009788,1
15 12  1000020000000030,203,15 12  1203,000000009789,1
15 12  1000020000000030,208,15 12  1208,000000009790,1
15 12  1000020000000030,211,15 12  1211,000000009791,1
15 12  1000020000000030,212,15 12  1212,000000009792,1
15 12  1000020000000030,213,15 12  1213,000000009793,1
15 12  1000020000000030,214,15 12  1214,000000009794,1
15 12  1000020000000030,216,15 12  1216,000000009795,1
15 12  1000020000000030,217,15 12  1217,000000009796,1
15 12  1000020000000030,222,15 12  1222,000000009797,1
15 12  1000020000000030,223,15 12  1223,000000009798,1
15 12  1000030000000031,225,15 12  1225,000000009799,1
15 12  1000030000000031,226,15 12  1226,000000009800,1
15 12  1000030000000031,227,15 12  1227,000000009801,1
15 12  1000030000000031,231,15 12  1231,000000009802,1
15 12  1000030000000031,232,15 12  1232,000000009803,1
15 12  1000030000000031,233,15 12  1233,000000009804,1
15 12  1000030000000031,234,15 12  1234,000000009805,1
15 12  1000030000000031,235,15 12  1235,000000009806,1
15 12  1000030000000031,236,15 12  1236,000000009807,1
15 12  1000030000000031,237,15 12  1237,000000009808,1
15 12  1000030000000031,239,15 12  1239,000000009809,1
15 12  1000050000000032,240,15 12  1240,000000009810,1
15 12  1000050000000032,242,15 12  1242,000000009811,1
15 12  1000050000000032,243,15 12  1243,000000009812,1
15 12  1000050000000032,244,15 12  1244,000000009813,1
15 12  1000050000000032,245,15 12  1245,000000009814,1
15 12  1000050000000032,247,15 12  1247,000000009815,1
15 12  1000050000000032,250,15 12  1250,000000009816,1
15 12  1000050000000032,251,15 12  1251,000000009817,1
15 12  1000050000000032,253,15 12  1253,000000009818,1
15 12  1000050000000032,254,15 12  1254,000000009819,1
15 12  1000050000000032,255,15 12  1255,000000009820,1
15 12  1000110000000033,256,15 12  1256,000000009821,1
15 12  1000110000000033,257,15 12  1257,000000009822,1
15 12  1000110000000033,260,15 12  1260,000000009823,1
15 12  1000110000000033,261,15 12  1261,000000009824,1
15 12  1000110000000033,262,15 12  1262,000000009825,1
15 12  1000110000000033,265,15 12  1265,000000009826,1
15 12  1000110000000033,266,15 12  1266,000000009827,1
15 12  1000110000000033,267,15 12  1267,000000009828,1
15 12  1000110000000033,269,15 12  1269,000000009829,1
15 12  1000110000000033,270,15 12  1270,000000009830,1
15 12  1000110000000033,274,15 12  1274,000000009831,1
15 11  1000100000000053,2,15 11  12,000000009852,1
15 11  1000100000000053,3,15 11  13,000000009853,1
15 11  1000100000000053,11,15 11  111,000000009854,1
15 11  1000100000000053,13,15 11  113,000000009855,1
15 11  1000100000000053,15,15 11  115,000000009856,1
15 11  1000100000000053,16,15 11  116,000000009857,1
15 11  1000100000000053,17,15 11  117,000000009858,1
15 11  1000100000000053,18,15 11  118,000000009859,1
15 11  1000100000000053,20,15 11  120,000000009860,1
15 11  1000100000000053,21,15 11  121,000000009861,1
15 11  1000100000000053,22,15 11  122,000000009862,1
15 11  1000100000000053,23,15 11  123,000000009863,1
15 11  1000100000000053,24,15 11  124,000000009864,1
15 11  1000100000000053,25,15 11  125,000000009865,1
15 11  1000100000000053,28,15 11  128,000000009866,1
15 11  1000100000000053,29,15 11  129,000000009867,1
15 11  1000100000000053,33,15 11  133,000000009868,1
15 11  1000100000000053,34,15 11  134,000000009869,1
15 11  1000100000000053,37,15 11  137,000000009870,1
15 11  1000100000000053,38,15 11  138,000000009871,1
15 11  1000100000000053,40,15 11  140,000000009872,1
15 11  1000100000000053,43,15 11  143,000000009873,1
15 11  1000100000000053,44,15 11  144,000000009874,1
15 11  1000100000000053,45,15 11  145,000000009875,1
15 11  1000100000000053,50,15 11  150,000000009876,1
15 11  1000100000000053,53,15 11  153,000000009877,1
15 11  1000100000000053,54,15 11  154,000000009878,1
15 11  1000100000000053,55,15 11  155,000000009879,1
15 11  1000100000000053,56,15 11  156,000000009880,1
15 11  1000100000000053,60,15 11  160,000000009881,1
15 11  1000100000000053,70,15 11  170,000000009882,1
15 11  1000100000000053,74,15 11  174,000000009883,1
15 11  1000100000000053,75,15 11  175,000000009884,1
15 11  1000100000000053,82,15 11  182,000000009885,1
15 11  1000100000000053,94,15 11  194,000000009886,1
15 11  1000100000000053,96,15 11  196,000000009887,1
15 11  1000100000000053,98,15 11  198,000000009888,1
15 11  1000100000000053,99,15 11  199,000000009889,1
15 11  1000100000000053,100,15 11  1100,000000009890,1
15 11  1000100000000053,102,15 11  1102,000000009891,1
15 11  1000100000000053,103,15 11  1103,000000009892,1
15 11  1000100000000053,104,15 11  1104,000000009893,1
15 11  1000100000000053,105,15 11  1105,000000009894,1
15 11  1000100000000053,112,15 11  1112,000000009895,1
15 11  1000100000000053,113,15 11  1113,000000009896,1
15 11  1000100000000053,114,15 11  1114,000000009897,1
15 11  1000100000000053,115,15 11  1115,000000009898,1
15 11  1000100000000053,116,15 11  1116,000000009899,1
15 11  1000100000000053,120,15 11  1120,000000009900,1
15 11  1000100000000053,121,15 11  1121,000000009901,1
15 11  1000100000000053,123,15 11  1123,000000009902,1
15 11  1000100000000053,124,15 11  1124,000000009903,1
15 11  1000100000000053,125,15 11  1125,000000009904,1
15 11  1000100000000053,127,15 11  1127,000000009905,1
15 11  1000100000000053,128,15 11  1128,000000009906,1
15 11  1000100000000053,129,15 11  1129,000000009907,1
15 11  1000100000000053,131,15 11  1131,000000009908,1
15 11  1000100000000053,134,15 11  1134,000000009909,1
15 11  1000100000000053,135,15 11  1135,000000009910,1
15 11  1000100000000053,136,15 11  1136,000000009911,1
15 11  1000100000000053,139,15 11  1139,000000009912,1
15 11  1000100000000053,140,15 11  1140,000000009913,1
15 11  1000100000000053,141,15 11  1141,000000009914,1
15 11  1000100000000053,144,15 11  1144,000000009915,1
15 11  1000100000000053,145,15 11  1145,000000009916,1
15 11  1000100000000053,148,15 11  1148,000000009917,1
15 11  1000100000000053,152,15 11  1152,000000009918,1
15 11  1000100000000053,153,15 11  1153,000000009919,1
15 11  1000100000000053,155,15 11  1155,000000009920,1
15 11  1000100000000053,159,15 11  1159,000000009921,1
15 11  1000100000000053,160,15 11  1160,000000009922,1
15 11  1000100000000053,163,15 11  1163,000000009923,1
15 11  1000100000000053,165,15 11  1165,000000009924,1
15 11  1000100000000053,166,15 11  1166,000000009925,1
15 11  1000100000000053,167,15 11  1167,000000009926,1
15 11  1000100000000053,169,15 11  1169,000000009927,1
15 11  1000100000000053,170,15 11  1170,000000009928,1
15 11  1000100000000053,171,15 11  1171,000000009929,1
15 11  1000100000000053,172,15 11  1172,000000009930,1
15 11  1000100000000053,174,15 11  1174,000000009931,1
15 11  1000100000000053,175,15 11  1175,000000009932,1
15 11  1000100000000053,183,15 11  1183,000000009933,1
15 11  1000100000000053,184,15 11  1184,000000009934,1
15 11  1000100000000053,188,15 11  1188,000000009935,1
15 11  1000100000000053,189,15 11  1189,000000009936,1
15 11  1000100000000053,193,15 11  1193,000000009937,1
15 11  1000100000000053,194,15 11  1194,000000009938,1
15 11  1000100000000053,197,15 11  1197,000000009939,1
15 11  1000100000000053,199,15 11  1199,000000009940,1
15 11  1000100000000053,200,15 11  1200,000000009941,1
